2022-23,Agroecology B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Environmental-Studies/Agroecology-BA
Plan One for Incoming Frosh
Sample Transfer Planner
,Fall,Winter,Spring
3rd (junior),BIOL 105,BIOE 107,BIOE 109
3rd (junior),*PLNT topical elective,*PLNT topical elective,*PLNT topical elective
3rd (junior),STAT 7 & STAT 7L,,
4th (senior),EEB general elective,Botany & lab,EEB general elective
4th (senior),Plant physiology,EEB general elective,
2022-23,Politics B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Politics/Politics-BA
Four-Year Sample Course Planner for Frosh Students
Year,Fall,Winter,Spring
1st (frosh),POLI (Lower-division),POLI (Lower-division),
1st (frosh),,,
1st (frosh),,,
2nd (soph),POLI (Upper-division elective),POLI (Upper-division elective),POLI (Upper-division core)
2nd (soph),,,
2nd (soph),,,
3rd (junior),POLI (Upper-division core),POLI (Upper-division elective),POLI (Upper-division core)
3rd (junior),POLI (Upper-division elective),POLI (Upper-division core),
3rd (junior),,,
4th (senior),POLI 190 (Senior Seminar),,
POLI 190 (Senior Seminar),,,
Two-Year Sample Course Planner for Transfer Students
Year,Fall,Winter,Spring
1st (junior),POLI (Lower-division)*,POLI (Upper-division elective),POLI (Upper-division elective)
1st (junior),POLI (Lower-division),POLI (Upper-division core),POLI (Upper-division core)
1st (junior),POLI (Upper-division elective),,
2nd (senior),POLI (Upper-division core),POLI 190 (Senior Seminar),
POLI 190 (Senior Seminar),POLI (Upper-division elective),POLI (Upper-division core),
2022-23,Psychology B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Psychology/Psychology-BA
Frosh Plan Two
,Fall,Winter,Spring
1st (frosh),MATH 2,AM 3,PSYC 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),PSYC 20,PSYC 2,PSYC 10
2nd (soph),,,
2nd (soph),,,
3rd (junior),PSYC 100,"upper-division
            cognitive","upper-division
            developmental"
3rd (junior),,,
3rd (junior),,,
4th (senior),"upper-division
            social","out of dept.
            course","upper-division
            PSYC elective"
4th (senior),"upper-division
            PSYC elective
            (seminar)","upper-division
            PSYC elective",
Transfer Plan
,Fall,Winter,Spring
3rd (junior),PSYC 100,PSYC 20,"upper-division
            developmental"
3rd (junior),PSYC 10,"upper-division
            social",
3rd (junior),,,
4th (senior),"upper-division
            cognitive","out of dept.
            course","upper-division
            PSYC elective
            (seminar)"
4th (senior),"upper-division
            PSYC elective","upper-division
            PSYC elective",
Frosh Plan One
,Fall,Winter,Spring
1st (frosh),AM 3,PSYC 1,PSYC 2
1st (frosh),,,
1st (frosh),,,
2nd (soph),PSYC 20,PSYC 10,PSYC 100
2nd (soph),,,
2nd (soph),,,
3rd (junior),"Upper-division 
            cognitive","Upper-division
            developmental","Upper-division
            social"
3rd (junior),,,"Out of
            department
            course"
3rd (junior),,,
4th (senior),"PSYC 193/
            PSYC 194/
            PSYC 195","PSYC 193/
            PSYC 194/
            PSYC 195","Upper-division
            PSYC elective"
4th (senior),"Upper-division
            PSYC elective","PSYC 181/
PSYC 182","Upper-division
            PSYC elective
            (seminar)"
Frosh Plan Two
,Fall,Winter,Spring
1st (frosh),MATH 2,PSYC 1,PSYC 20
1st (frosh),,,
1st (frosh),,,
4th (soph),AM 3,PSYC 2,PSYC 10
4th (soph),,,
4th (soph),,,
3rd (junior),PSYC 100,"Upper-division
            cognitive","Upper-division
            developmental"
3rd (junior),,"Out of
            department
            course",
3rd (junior),,,
4th (senior),"PSYC 193/
            PSYC 194/
            PSYC 195","PSYC 193/
            PSYC 194/
            PSYC 195","Upper-division
            PSYC elective"
4th (senior),"Upper-division
            PSYC elective","PSYC 181/
PSYC 182","Upper-division
            PSYC elective
            (seminar)"
Transfer Plan
,Fall,Winter,Spring
3rd (junior),PSYC 100,"Upper-division
            developmental","Upper-division
            social"
3rd (junior),PSYC 10,"Out of
            department 
            course",PSYC 20
3rd (junior),,,
4th (senior),"PSYC 193/
            PSYC 194/
            PSYC 195","PSYC 193/
            PSYC 194/
            PSYC 195","Upper-division
            PSYC elective
            (seminar)"
4th (senior),"Upper-division
            PSYC elective","PSYC 181/
PSYC 182","Upper-division
            PSYC elective"
2022-23,Robotics Engineering B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Baskin-Engineering/Electrical-and-Computer-Engineering/Robotics-Engineering-BS
Four-Year Planner for Robotics Engineering
Year,Fall,Winter,Spring
1st (frosh),MATH 19A,MATH 19B,AM 10
1st (frosh),CSE 20,PHYS 5A & PHYS 5L,CSE 16
1st (frosh),,CSE 12,ECE 13
2nd (soph),AM 30 or MATH 23A,ECE 9,ECE 10
2nd (soph),PHYS 5C & PHYS 5N,AM 20,CSE 30
2nd (soph),ECE 8 (recommended),ECE 101 & ECE 101L,CSE 107
3rd (junior),,ECE 121,Upper-division elective
3rd (junior),ECE 103 & ECE 103L,,ECE 118
3rd (junior),CSE 100 & CSE 100L,CSE 101,
4th (senior),ECE 129A,ECE 129B,ECE 129C
4th (senior),ECE 141,Advanced robotics elective,ECE 167
Plan for Junior Transfers
Year,Fall,Winter,Spring
3rd (junior),ECE 101 & 101L,ECE 121,ECE 118
3rd (junior),CSE 101,ECE 9,ECE 10
3rd (junior),CSE 100 & CSE 100L,CSE 107,ECE 103 & ECE 103L
4th (senior),ECE 129A,ECE 129B,ECE 129C
4th (senior),ECE 141,Advanced robotics elective,ECE 167
2022-23,Science Education B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Physics/Science-Education-BS
Four-Year Planner
,Fall,Winter,Spring
1st (frosh),MATH 11A#,MATH 11B,STAT 5
1st (frosh),CHEM 1A,CHEM 1B & CHEM 1M,CHEM 1C & CHEM 1N
1st (frosh),,,
2nd (soph),PHYS 6A & PHYS 6L#,PHYS 6B & PHYS 6M,PHYS 6C & PHYS 6N
2nd (soph),BIOL 20A,BIOE 20B,BIOE 20C
2nd (soph),EART 5 & EART 5L,EDUC 50C**,EDUC 100C
3rd (junior),ASTR 2,MATH 22*,EDUC 185C
3rd (junior),EART 110A,EDUC diversity course,Field A course
3rd (junior),Field A course,Field A course,
4th (senior),Field B course,Field B course,Field B course
4th (senior),,,EDUC 185L
Transfer Planner
,Fall,Winter,Spring
1st (junior),EART 5 & EART 5L,EDUC 50C**,EDUC 100C
1st (junior),ASTR 2,MATH 22*,Field A course
1st (junior),Field A course,Field A course,EDUC 185C
2nd (senior),Breadth course 1,Breadth course 2,Breadth course 3
2nd (senior),EART 110A,EDUC diversity course,EDUC 185L
2022-23,Sociology B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Sociology/Sociology-BA
Sociology Major Planner One
Year,Fall,Winter,Spring
1st (frosh),SOCY 1,SOCY 10,
1st (frosh),,,
1st (frosh),,,
2nd (soph),SOCY 3A,SOCY 3B,
2nd (soph),,,
2nd (soph),,,
3rd (junior),SOCY 105A,SOCY 105B,SOCY upper-division elective
3rd (junior),SOCY upper-division elective,SOCY upper-division elective,
3rd (junior),,,
4th (senior),SOCY upper-division elective,SOCY upper-division elective,"SOCY 196S or SOCY graduate course (or in fall or winter)
            (or thesis fall-winter-spring)"
4th (senior),,,
Year,Fall,Winter,Spring
1st (frosh),,,SOCY 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),SOCY 15,,
2nd (soph),,,
2nd (soph),,,
3rd (junior),SOCY 3A,SOCY 3B,SOCY upper-division elective
3rd (junior),SOCY upper-division elective,SOCY upper-division elective,
3rd (junior),,,
4th (senior),SOCY 105A,SOCY 105B,"SOCY 196S or SOCY graduate course (or in fall or winter)
            (or thesis fall-winter-spring)"
4th (senior),SOCY upper-division elective,SOCY upper-division elective,
Sociology Major Planner Two
Year,Fall,Winter,Spring
1st (junior),SOCY 3A*,SOCY 3B*,SOCY 105B
1st (junior),SOCY upper-division elective,SOCY 105A,SOCY upper-division elective
1st (junior),,,
2nd (senior),SOCY upper-division elective,SOCY upper-division elective,"SOCY 196S or SOCY graduate course (or in fall or winter)
            (or thesis fall-winter-spring)"
2nd (senior),SOCY upper-division elective,,
Year,Fall,Winter,Spring
1st (junior),SOCY 3A*,SOCY 3B*,SOCY upper-division elective
1st (junior),SOCY 105A,SOCY 105B,SOCY upper-division elective
1st (junior),,,
2nd (senior),SOCY upper-division elective,SOCY upper-division elective,"SOCY 196S (or in fall or winter)
            (or thesis fall-winter-spring)"
2nd (senior),SOCY upper-division elective,,
Sociology with Concentration in GISES Intensive Major Planner One
Year,Fall,Winter,Spring
1st (frosh),SOCY 1,SOCY 10,
1st (frosh),,,
1st (frosh),,,
2nd (soph),SOCY 3A,SOCY 3B,SOCY 107B
2nd (soph),SOCY 30A,SOCY 107A,
2nd (soph),,,
3rd (junior),SOCY 105A,SOCY 105B,Upper-division elective
3rd (junior),SOCY 196G,Upper-division elective,Upper-division elective
3rd (junior),,,
4th (senior),Upper-division elective,Upper-division elective,"SOCY 196S or SOCY Graduate Course (or in fall or winter)
            (or thesis fall-winter-spring)"
4th (senior),,,
Year,Fall,Winter,Spring
1st (frosh),,,SOCY 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),SOCY 15,SOCY 3B,
2nd (soph),SOCY 3A,,
2nd (soph),,,
3rd (junior),SOCY 30A,SOCY 107A,SOCY 107B
3rd (junior),Upper-division elective,Upper-division elective,Upper-division elective
3rd (junior),,,
4th (senior),SOCY 105A,SOCY 105B,"SOCY 196S or SOCY Graduate Course (or in fall or winter)
            (or thesis fall-winter-spring)"
4th (senior),SOCY 196G,Upper-division elective,Upper-division elective
Sociology with Concentration in GISES Intensive Major Planner Two
Year,Fall,Winter,Spring
1st (junior),SOCY 3A*,SOCY 3B*,SOCY 107B
1st (junior),SOCY 30A,SOCY 107A,SOCY 105B
1st (junior),Upper-division elective,SOCY 105A,
2nd (senior),Upper-division elective,Upper-division elective,"SOCY 196S or SOCY Graduate Course (or in fall or winter)
            (or thesis fall-winter-spring)"
2nd (senior),SOCY 196G,Upper-division elective,Upper-division elective
2022-23,Spanish Studies B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Humanities-Division/Languages-and-Applied-Linguistics/Spanish-Studies-BA
Four-Year Planner for Non-Spanish Heritage Speakers
,Fall,Winter,Spring
1st (frosh),SPAN 1,SPAN 2,SPAN 3
1st (frosh),,,
1st (frosh),,,
2nd (soph),SPAN 4,SPAN 5,SPAN 6
2nd (soph),LING 50,HIS 12,
2nd (soph),,,
3rd (junior),SPAN 105/LIT 189C,SPAN 150,LIT 189A or 189B
3rd (junior),SPAN 114 or SPHS 115,Elective,
3rd (junior),,,
4th (senior),Concentration 1,Concentration 3,
4th (senior),Concentration 2,Capstone*,
Four-Year Planner for Spanish Heritage Speakers
,Fall,Winter,Spring
1st (frosh),SPHS 4,SPHS 5,SPHS 6
1st (frosh),,,
1st (frosh),,,
2nd (soph),LING 50,HIS 12,SPAN 114 or SPHS 115
2nd (soph),,,
2nd (soph),,,
3rd (junior),SPAN 105/LIT 189C,SPAN 150,LIT 189A or LIT 189B
3rd (junior),,Elective,
3rd (junior),,,
4th (senior),Concentration 1,Concentration 3,
4th (senior),Concentration 2,Capstone*,
Transfer Planner
,Fall,Winter,Spring
1st (junior),SPHS 4/SPAN 4,SPHS 5/SPAN 5,SPHS 6/SPAN 6
1st (junior),LING 50,HIS 12,
1st (junior),,,
2nd (senior),SPAN 105/LIT 189C,LIT 189A or LIT 189B,Elective
2nd (senior),SPAN 114 or SPHS 115,Concentration 1,Concentration 3
2022-23,Technology and Information Management B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Baskin-Engineering/Technology-and-Information-Management/Technology-and-Information-Management-BS
Four-Year Major Planner
,Fall,Winter,Spring
1st (frosh),MATH 19A,MATH 19B,ECON 1
1st (frosh),ECON 10A,CSE 20,CSE 30
1st (frosh),,,STAT 7 & STAT 7L
2nd (soph),TIM 50,ECON 2,ECON 100A
2nd (soph),AM 10,"MATH 22
            or MATH 23A",TIM 170
2nd (soph),,,CSE 12
3rd (junior),CSE 13S,CSE 150,CSE 182
3rd (junior),CSE 16,TIM 58,AM 20
3rd (junior),,,
4th (senior),TIM 172A & TIM 172P,TIM 172B & TIM 172Q,TIM 175
4th (senior),ECON 113,BE elective,BE elective
Two-Year Transfer Major Planner*
,Fall,Winter,Spring
1st (junior),TIM 50,TIM 58,TIM 170
1st (junior),ECON 100A,CSE 12,CSE 150
1st (junior),,,ECON 113
2nd (senior),TIM 172A & TIM 172P,TIM 172B & TIM 172Q,TIM 175
2nd (senior),BE elective,ECON elective,BE elective
2022-23,Theater Arts B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Arts-Division/Performance-Play-and-Design/Theater-Arts-BA
Below are planners for frosh and junior transfer students.
Four-Year Frosh Planner
,Fall,Winter,Spring
Year 1 (Frosh),THEA 20 or THEA 21,"THEA 61B
            (offered winter quarter only)","THEA 61C 
            (offered spring quarter only)"
Year 1 (Frosh),,,THEA 10
Year 1 (Frosh),,,
Year 2 (Soph),"THEA 61A
            (offered fall quarter only)",THEA lower-division elective [could be used to fulfill the Production Requirement � see info. below],THEA upper-division studio
Year 2 (Soph),"Lower-division practice-based THEA dance class
            (one of the following: THEA 30, THEA 31A, THEA 31B, THEA 31C, THEA 36, THEA 37, THEA 80Z)",,
Year 2 (Soph),,THEA upper-division elective 1 [could be used to fulfill the Production Requirement � see info. below],
Year 2 (Soph),THEA 50 (2-credit),THEA 50 (2-credit),THEA 50 (2-credit)
Year 3 (Jr),THEA upper-division studio,THEA upper-division History/Theory/Critical Studies,THEA 160 (offered spring quarter only; this is the prerequisite for THEA 185)
Year 3 (Jr),THEA UD History/Theory/Critical Studies,THEA upper-division elective 2 [could be used to fulfill the Production Requirement � see info. below],
Year 3 (Jr),,,
Year 4 (Sr),THEA 185 (offered fall quarter only; prerequisite is THEA 160),,
Year 4 (Sr),,,
Two-Year Transfer Planner
,Fall,Winter,Spring
Year 1 (Jr),"THEA 61A
            (offered fall quarter only)","THEA 61B
            (offered winter quarter only)","THEA 61C 
            (offered spring quarter only)"
Year 1 (Jr),THEA 20 or THEA 21,"Lower-division practice-based THEA dance class
            (one of the following: THEA 30, THEA 31A, THEA 31B, THEA 31C, THEA 36, THEA 37, THEA 80Z)",THEA 160 (offered spring quarter only; this is the prerequisite for THEA 185)
Year 1 (Jr),THEA 10,THEA lower-division elective [could be used to fulfill the Production Requirement � see info. below],THEA upper-division elective 1 [could be used to fulfill the Production Requirement � see info. below]
Year 1 (Jr),,THEA 50 (2-credit),THEA 50 (2-credit)
Year 2 (Sr),THEA 185 (offered fall quarter only; prerequisite is THEA 160),THEA upper-division History/Theory/Critical Studies,THEA upper-division History/Theory/Critical Studies
Year 2 (Sr),THEA upper-division studio,THEA upper-division studio,THEA upper-division elective 2 [could be used to fulfill the Production Requirement � see info. below]
